<<<<<<< HEAD
warehouseId,warehouseName,productId,productName,category,year,month,monthName,season,monthlyAvgStock,monthlyDemand
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,5,May,Summer,191,187
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,6,June,Summer,180,170
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,7,July,Monsoon,137,133
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,8,August,Monsoon,154,143
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,9,September,Monsoon,133,125
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,10,October,Autumn,153,144
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,11,November,Autumn,160,147
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2024,12,December,Winter,171,157
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,1,January,Winter,181,166
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,2,February,Winter,162,155
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,3,March,Summer,175,164
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,4,April,Summer,192,186
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,5,May,Summer,183,173
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,6,June,Summer,210,190
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,7,July,Monsoon,148,142
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,8,August,Monsoon,144,139
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,9,September,Monsoon,149,144
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,10,October,Autumn,161,157
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,11,November,Autumn,151,145
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2025,12,December,Winter,173,166
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2026,1,January,Winter,177,172
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2026,2,February,Winter,182,178
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2026,3,March,Summer,202,189
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2026,4,April,Summer,192,186
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2026,5,May,Summer,180,174
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2026,6,June,Summer,194,189
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a7f8a648dfdc0d8b7053,Amul Milk,Dairy,2026,7,July,Monsoon,150,146
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,1,January,Winter,297,282
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,2,February,Winter,333,316
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,3,March,Summer,292,272
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,4,April,Summer,258,253
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,5,May,Summer,285,259
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,6,June,Summer,301,281
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,7,July,Monsoon,374,361
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,8,August,Monsoon,353,337
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,9,September,Monsoon,377,365
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,10,October,Autumn,303,287
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,11,November,Autumn,326,317
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2022,12,December,Winter,337,308
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,1,January,Winter,348,329
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,2,February,Winter,378,360
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,3,March,Summer,287,264
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,4,April,Summer,288,263
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,5,May,Summer,274,263
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,6,June,Summer,290,283
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,7,July,Monsoon,420,379
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,8,August,Monsoon,332,324
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,9,September,Monsoon,397,365
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,10,October,Autumn,300,290
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,11,November,Autumn,293,281
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2023,12,December,Winter,358,330
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,1,January,Winter,340,331
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,2,February,Winter,320,312
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,3,March,Summer,317,297
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,4,April,Summer,308,291
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,5,May,Summer,289,276
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,6,June,Summer,317,285
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,7,July,Monsoon,440,405
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,8,August,Monsoon,395,371
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,9,September,Monsoon,399,391
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,10,October,Autumn,360,338
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,11,November,Autumn,345,318
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2024,12,December,Winter,363,335
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,1,January,Winter,353,333
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,2,February,Winter,388,358
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,3,March,Summer,297,286
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,4,April,Summer,323,309
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,5,May,Summer,304,281
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,6,June,Summer,324,292
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,7,July,Monsoon,424,399
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,8,August,Monsoon,419,390
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,9,September,Monsoon,453,425
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,10,October,Autumn,358,328
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,11,November,Autumn,359,337
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2025,12,December,Winter,398,385
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2026,1,January,Winter,405,362
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2026,2,February,Winter,388,356
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2026,3,March,Summer,328,312
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2026,4,April,Summer,348,323
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2026,5,May,Summer,336,310
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2026,6,June,Summer,312,303
6a46b292897e117e4ab6efc7,Shivaji Bhaji Market,6a37a669a648dfdc0d8b704d,Tomato,Vegetables,2026,7,July,Monsoon,421,395
=======
warehouseName,productName,category,year,month,monthName,season,monthlyDemand
Katraj,Amul Milk,Dairy,2022,1,January,Winter,312
Katraj,Amul Milk,Dairy,2022,2,February,Winter,285
Katraj,Amul Milk,Dairy,2022,3,March,Summer,311
Katraj,Amul Milk,Dairy,2022,4,April,Summer,385
Katraj,Amul Milk,Dairy,2022,5,May,Summer,327
Katraj,Amul Milk,Dairy,2022,6,June,Summer,299
Katraj,Amul Milk,Dairy,2022,7,July,Monsoon,247
Katraj,Amul Milk,Dairy,2022,8,August,Monsoon,264
Katraj,Amul Milk,Dairy,2022,9,September,Monsoon,264
Katraj,Amul Milk,Dairy,2022,10,October,Autumn,274
Katraj,Amul Milk,Dairy,2022,11,November,Autumn,263
Katraj,Amul Milk,Dairy,2022,12,December,Winter,272
Katraj,Amul Milk,Dairy,2023,1,January,Winter,311
Katraj,Amul Milk,Dairy,2023,2,February,Winter,311
Katraj,Amul Milk,Dairy,2023,3,March,Summer,298
Katraj,Amul Milk,Dairy,2023,4,April,Summer,318
Katraj,Amul Milk,Dairy,2023,5,May,Summer,372
Katraj,Amul Milk,Dairy,2023,6,June,Summer,339
Katraj,Amul Milk,Dairy,2023,7,July,Monsoon,271
Katraj,Amul Milk,Dairy,2023,8,August,Monsoon,265
Katraj,Amul Milk,Dairy,2023,9,September,Monsoon,278
Katraj,Amul Milk,Dairy,2023,10,October,Autumn,280
Katraj,Amul Milk,Dairy,2023,11,November,Autumn,284
Katraj,Amul Milk,Dairy,2023,12,December,Winter,297
Katraj,Amul Milk,Dairy,2024,1,January,Winter,320
Katraj,Amul Milk,Dairy,2024,2,February,Winter,311
Katraj,Amul Milk,Dairy,2024,3,March,Summer,353
Katraj,Amul Milk,Dairy,2024,4,April,Summer,350
Katraj,Amul Milk,Dairy,2024,5,May,Summer,314
Katraj,Amul Milk,Dairy,2024,6,June,Summer,383
Katraj,Amul Milk,Dairy,2024,7,July,Monsoon,269
Katraj,Amul Milk,Dairy,2024,8,August,Monsoon,267
Katraj,Amul Milk,Dairy,2024,9,September,Monsoon,304
Katraj,Amul Milk,Dairy,2024,10,October,Autumn,316
Katraj,Amul Milk,Dairy,2024,11,November,Autumn,295
Katraj,Amul Milk,Dairy,2024,12,December,Winter,308
Katraj,Amul Milk,Dairy,2025,1,January,Winter,333
Katraj,Amul Milk,Dairy,2025,2,February,Winter,369
Katraj,Amul Milk,Dairy,2025,3,March,Summer,405
Katraj,Amul Milk,Dairy,2025,4,April,Summer,366
Katraj,Amul Milk,Dairy,2025,5,May,Summer,376
Katraj,Amul Milk,Dairy,2025,6,June,Summer,345
Katraj,Amul Milk,Dairy,2025,7,July,Monsoon,291
Katraj,Amul Milk,Dairy,2025,8,August,Monsoon,333
Katraj,Amul Milk,Dairy,2025,9,September,Monsoon,323
Katraj,Amul Milk,Dairy,2025,10,October,Autumn,305
Katraj,Amul Milk,Dairy,2025,11,November,Autumn,341
Katraj,Amul Milk,Dairy,2025,12,December,Winter,361
Katraj,Amul Milk,Dairy,2026,1,January,Winter,372
Katraj,Amul Milk,Dairy,2026,2,February,Winter,392
Katraj,Amul Milk,Dairy,2026,3,March,Summer,467
Katraj,Amul Milk,Dairy,2026,4,April,Summer,386
Katraj,Amul Milk,Dairy,2026,5,May,Summer,430
Katraj,Amul Milk,Dairy,2026,6,June,Summer,421
Katraj,Coriander,Vegetables,2022,1,January,Winter,114
Katraj,Coriander,Vegetables,2022,2,February,Winter,142
Katraj,Coriander,Vegetables,2022,3,March,Summer,129
Katraj,Coriander,Vegetables,2022,4,April,Summer,126
Katraj,Coriander,Vegetables,2022,5,May,Summer,107
Katraj,Coriander,Vegetables,2022,6,June,Summer,120
Katraj,Coriander,Vegetables,2022,7,July,Monsoon,138
Katraj,Coriander,Vegetables,2022,8,August,Monsoon,153
Katraj,Coriander,Vegetables,2022,9,September,Monsoon,156
Katraj,Coriander,Vegetables,2022,10,October,Autumn,131
Katraj,Coriander,Vegetables,2022,11,November,Autumn,128
Katraj,Coriander,Vegetables,2022,12,December,Winter,139
Katraj,Coriander,Vegetables,2023,1,January,Winter,141
Katraj,Coriander,Vegetables,2023,2,February,Winter,141
Katraj,Coriander,Vegetables,2023,3,March,Summer,122
Katraj,Coriander,Vegetables,2023,4,April,Summer,127
Katraj,Coriander,Vegetables,2023,5,May,Summer,116
Katraj,Coriander,Vegetables,2023,6,June,Summer,130
Katraj,Coriander,Vegetables,2023,7,July,Monsoon,171
Katraj,Coriander,Vegetables,2023,8,August,Monsoon,151
Katraj,Coriander,Vegetables,2023,9,September,Monsoon,153
Katraj,Coriander,Vegetables,2023,10,October,Autumn,153
Katraj,Coriander,Vegetables,2023,11,November,Autumn,121
Katraj,Coriander,Vegetables,2023,12,December,Winter,146
Katraj,Coriander,Vegetables,2024,1,January,Winter,150
Katraj,Coriander,Vegetables,2024,2,February,Winter,137
Katraj,Coriander,Vegetables,2024,3,March,Summer,151
Katraj,Coriander,Vegetables,2024,4,April,Summer,137
Katraj,Coriander,Vegetables,2024,5,May,Summer,135
Katraj,Coriander,Vegetables,2024,6,June,Summer,131
Katraj,Coriander,Vegetables,2024,7,July,Monsoon,174
Katraj,Coriander,Vegetables,2024,8,August,Monsoon,185
Katraj,Coriander,Vegetables,2024,9,September,Monsoon,183
Katraj,Coriander,Vegetables,2024,10,October,Autumn,139
Katraj,Coriander,Vegetables,2024,11,November,Autumn,149
Katraj,Coriander,Vegetables,2024,12,December,Winter,147
Katraj,Coriander,Vegetables,2025,1,January,Winter,175
Katraj,Coriander,Vegetables,2025,2,February,Winter,152
Katraj,Coriander,Vegetables,2025,3,March,Summer,131
Katraj,Coriander,Vegetables,2025,4,April,Summer,145
Katraj,Coriander,Vegetables,2025,5,May,Summer,143
Katraj,Coriander,Vegetables,2025,6,June,Summer,147
Katraj,Coriander,Vegetables,2025,7,July,Monsoon,180
Katraj,Coriander,Vegetables,2025,8,August,Monsoon,152
Katraj,Coriander,Vegetables,2025,9,September,Monsoon,197
Katraj,Coriander,Vegetables,2025,10,October,Autumn,164
Katraj,Coriander,Vegetables,2025,11,November,Autumn,163
Katraj,Coriander,Vegetables,2025,12,December,Winter,155
Katraj,Coriander,Vegetables,2026,1,January,Winter,180
Katraj,Coriander,Vegetables,2026,2,February,Winter,171
Katraj,Coriander,Vegetables,2026,3,March,Summer,147
Katraj,Coriander,Vegetables,2026,4,April,Summer,145
Katraj,Coriander,Vegetables,2026,5,May,Summer,147
Katraj,Coriander,Vegetables,2026,6,June,Summer,147
Katraj,Green Chili,Vegetables,2022,1,January,Winter,108
Katraj,Green Chili,Vegetables,2022,2,February,Winter,99
Katraj,Green Chili,Vegetables,2022,3,March,Summer,104
Katraj,Green Chili,Vegetables,2022,4,April,Summer,100
Katraj,Green Chili,Vegetables,2022,5,May,Summer,90
Katraj,Green Chili,Vegetables,2022,6,June,Summer,99
Katraj,Green Chili,Vegetables,2022,7,July,Monsoon,130
Katraj,Green Chili,Vegetables,2022,8,August,Monsoon,122
Katraj,Green Chili,Vegetables,2022,9,September,Monsoon,136
Katraj,Green Chili,Vegetables,2022,10,October,Autumn,101
Katraj,Green Chili,Vegetables,2022,11,November,Autumn,98
Katraj,Green Chili,Vegetables,2022,12,December,Winter,108
Katraj,Green Chili,Vegetables,2023,1,January,Winter,109
Katraj,Green Chili,Vegetables,2023,2,February,Winter,99
Katraj,Green Chili,Vegetables,2023,3,March,Summer,99
Katraj,Green Chili,Vegetables,2023,4,April,Summer,102
Katraj,Green Chili,Vegetables,2023,5,May,Summer,106
Katraj,Green Chili,Vegetables,2023,6,June,Summer,99
Katraj,Green Chili,Vegetables,2023,7,July,Monsoon,127
Katraj,Green Chili,Vegetables,2023,8,August,Monsoon,145
Katraj,Green Chili,Vegetables,2023,9,September,Monsoon,128
Katraj,Green Chili,Vegetables,2023,10,October,Autumn,112
Katraj,Green Chili,Vegetables,2023,11,November,Autumn,108
Katraj,Green Chili,Vegetables,2023,12,December,Winter,115
Katraj,Green Chili,Vegetables,2024,1,January,Winter,125
Katraj,Green Chili,Vegetables,2024,2,February,Winter,121
Katraj,Green Chili,Vegetables,2024,3,March,Summer,100
Katraj,Green Chili,Vegetables,2024,4,April,Summer,105
Katraj,Green Chili,Vegetables,2024,5,May,Summer,109
Katraj,Green Chili,Vegetables,2024,6,June,Summer,119
Katraj,Green Chili,Vegetables,2024,7,July,Monsoon,151
Katraj,Green Chili,Vegetables,2024,8,August,Monsoon,145
Katraj,Green Chili,Vegetables,2024,9,September,Monsoon,152
Katraj,Green Chili,Vegetables,2024,10,October,Autumn,113
Katraj,Green Chili,Vegetables,2024,11,November,Autumn,133
Katraj,Green Chili,Vegetables,2024,12,December,Winter,131
Katraj,Green Chili,Vegetables,2025,1,January,Winter,147
Katraj,Green Chili,Vegetables,2025,2,February,Winter,140
Katraj,Green Chili,Vegetables,2025,3,March,Summer,116
Katraj,Green Chili,Vegetables,2025,4,April,Summer,117
Katraj,Green Chili,Vegetables,2025,5,May,Summer,111
Katraj,Green Chili,Vegetables,2025,6,June,Summer,114
Katraj,Green Chili,Vegetables,2025,7,July,Monsoon,147
Katraj,Green Chili,Vegetables,2025,8,August,Monsoon,165
Katraj,Green Chili,Vegetables,2025,9,September,Monsoon,144
Katraj,Green Chili,Vegetables,2025,10,October,Autumn,127
Katraj,Green Chili,Vegetables,2025,11,November,Autumn,130
Katraj,Green Chili,Vegetables,2025,12,December,Winter,128
Katraj,Green Chili,Vegetables,2026,1,January,Winter,136
Katraj,Green Chili,Vegetables,2026,2,February,Winter,146
Katraj,Green Chili,Vegetables,2026,3,March,Summer,117
Katraj,Green Chili,Vegetables,2026,4,April,Summer,114
Katraj,Green Chili,Vegetables,2026,5,May,Summer,118
Katraj,Green Chili,Vegetables,2026,6,June,Summer,121
Katraj,Hapus Mango,Fruits,2022,1,January,Winter,18
Katraj,Hapus Mango,Fruits,2022,2,February,Winter,18
Katraj,Hapus Mango,Fruits,2022,3,March,Summer,505
Katraj,Hapus Mango,Fruits,2022,4,April,Summer,536
Katraj,Hapus Mango,Fruits,2022,5,May,Summer,480
Katraj,Hapus Mango,Fruits,2022,6,June,Summer,505
Katraj,Hapus Mango,Fruits,2022,7,July,Monsoon,29
Katraj,Hapus Mango,Fruits,2022,8,August,Monsoon,27
Katraj,Hapus Mango,Fruits,2022,9,September,Monsoon,26
Katraj,Hapus Mango,Fruits,2022,10,October,Autumn,19
Katraj,Hapus Mango,Fruits,2022,11,November,Autumn,19
Katraj,Hapus Mango,Fruits,2022,12,December,Winter,16
Katraj,Hapus Mango,Fruits,2023,1,January,Winter,18
Katraj,Hapus Mango,Fruits,2023,2,February,Winter,20
Katraj,Hapus Mango,Fruits,2023,3,March,Summer,598
Katraj,Hapus Mango,Fruits,2023,4,April,Summer,571
Katraj,Hapus Mango,Fruits,2023,5,May,Summer,576
Katraj,Hapus Mango,Fruits,2023,6,June,Summer,604
Katraj,Hapus Mango,Fruits,2023,7,July,Monsoon,27
Katraj,Hapus Mango,Fruits,2023,8,August,Monsoon,29
Katraj,Hapus Mango,Fruits,2023,9,September,Monsoon,26
Katraj,Hapus Mango,Fruits,2023,10,October,Autumn,18
Katraj,Hapus Mango,Fruits,2023,11,November,Autumn,18
Katraj,Hapus Mango,Fruits,2023,12,December,Winter,20
Katraj,Hapus Mango,Fruits,2024,1,January,Winter,21
Katraj,Hapus Mango,Fruits,2024,2,February,Winter,20
Katraj,Hapus Mango,Fruits,2024,3,March,Summer,628
Katraj,Hapus Mango,Fruits,2024,4,April,Summer,534
Katraj,Hapus Mango,Fruits,2024,5,May,Summer,539
Katraj,Hapus Mango,Fruits,2024,6,June,Summer,581
Katraj,Hapus Mango,Fruits,2024,7,July,Monsoon,29
Katraj,Hapus Mango,Fruits,2024,8,August,Monsoon,28
Katraj,Hapus Mango,Fruits,2024,9,September,Monsoon,29
Katraj,Hapus Mango,Fruits,2024,10,October,Autumn,20
Katraj,Hapus Mango,Fruits,2024,11,November,Autumn,20
Katraj,Hapus Mango,Fruits,2024,12,December,Winter,20
Katraj,Hapus Mango,Fruits,2025,1,January,Winter,20
Katraj,Hapus Mango,Fruits,2025,2,February,Winter,21
Katraj,Hapus Mango,Fruits,2025,3,March,Summer,656
Katraj,Hapus Mango,Fruits,2025,4,April,Summer,670
Katraj,Hapus Mango,Fruits,2025,5,May,Summer,643
Katraj,Hapus Mango,Fruits,2025,6,June,Summer,544
Katraj,Hapus Mango,Fruits,2025,7,July,Monsoon,29
Katraj,Hapus Mango,Fruits,2025,8,August,Monsoon,31
Katraj,Hapus Mango,Fruits,2025,9,September,Monsoon,33
Katraj,Hapus Mango,Fruits,2025,10,October,Autumn,19
Katraj,Hapus Mango,Fruits,2025,11,November,Autumn,19
Katraj,Hapus Mango,Fruits,2025,12,December,Winter,19
Katraj,Hapus Mango,Fruits,2026,1,January,Winter,23
Katraj,Hapus Mango,Fruits,2026,2,February,Winter,24
Katraj,Hapus Mango,Fruits,2026,3,March,Summer,672
Katraj,Hapus Mango,Fruits,2026,4,April,Summer,685
Katraj,Hapus Mango,Fruits,2026,5,May,Summer,656
Katraj,Hapus Mango,Fruits,2026,6,June,Summer,652
Katraj,Potato,Vegetables,2022,1,January,Winter,642
Katraj,Potato,Vegetables,2022,2,February,Winter,629
Katraj,Potato,Vegetables,2022,3,March,Summer,555
Katraj,Potato,Vegetables,2022,4,April,Summer,567
Katraj,Potato,Vegetables,2022,5,May,Summer,579
Katraj,Potato,Vegetables,2022,6,June,Summer,579
Katraj,Potato,Vegetables,2022,7,July,Monsoon,732
Katraj,Potato,Vegetables,2022,8,August,Monsoon,653
Katraj,Potato,Vegetables,2022,9,September,Monsoon,747
Katraj,Potato,Vegetables,2022,10,October,Autumn,603
Katraj,Potato,Vegetables,2022,11,November,Autumn,581
Katraj,Potato,Vegetables,2022,12,December,Winter,685
Katraj,Potato,Vegetables,2023,1,January,Winter,606
Katraj,Potato,Vegetables,2023,2,February,Winter,677
Katraj,Potato,Vegetables,2023,3,March,Summer,604
Katraj,Potato,Vegetables,2023,4,April,Summer,615
Katraj,Potato,Vegetables,2023,5,May,Summer,546
Katraj,Potato,Vegetables,2023,6,June,Summer,608
Katraj,Potato,Vegetables,2023,7,July,Monsoon,837
Katraj,Potato,Vegetables,2023,8,August,Monsoon,725
Katraj,Potato,Vegetables,2023,9,September,Monsoon,698
Katraj,Potato,Vegetables,2023,10,October,Autumn,607
Katraj,Potato,Vegetables,2023,11,November,Autumn,652
Katraj,Potato,Vegetables,2023,12,December,Winter,624
Katraj,Potato,Vegetables,2024,1,January,Winter,751
Katraj,Potato,Vegetables,2024,2,February,Winter,705
Katraj,Potato,Vegetables,2024,3,March,Summer,625
Katraj,Potato,Vegetables,2024,4,April,Summer,622
Katraj,Potato,Vegetables,2024,5,May,Summer,611
Katraj,Potato,Vegetables,2024,6,June,Summer,575
Katraj,Potato,Vegetables,2024,7,July,Monsoon,853
Katraj,Potato,Vegetables,2024,8,August,Monsoon,843
Katraj,Potato,Vegetables,2024,9,September,Monsoon,812
Katraj,Potato,Vegetables,2024,10,October,Autumn,691
Katraj,Potato,Vegetables,2024,11,November,Autumn,706
Katraj,Potato,Vegetables,2024,12,December,Winter,770
Katraj,Potato,Vegetables,2025,1,January,Winter,723
Katraj,Potato,Vegetables,2025,2,February,Winter,758
